id,price,amount,type
1357076834725188,13.35,4.3088216,bid
1357076835234319,13.3169,0.01,ask
1357076865698274,13.35,22.6213033,bid
1357076866283305,13.3169,0.01,ask
1357076992934551,13.3169,17.0002,ask
1357077020113339,13.3169,16.45631062,ask
1357077020174944,13.31688,0.1,ask
1357077020215667,13.31688,0.1,ask
1357077020254086,13.29692,0.1,ask
1357077020295192,13.29692,0.1,ask
1357077020340562,13.29692,0.1,ask
1357077020386923,13.26532,0.1,ask
1357077020427266,13.26221,0.1,ask
1357077020471869,13.26221,0.1,ask
1357077020529093,13.26221,0.1,ask
1357077020595295,13.2555,16.64338938,ask
1357077252542208,13.28608,0.1,bid
1357077252594333,13.28608,0.1,bid
1357077253705825,13.28608,0.1,bid
1357077314605820,13.28609,8.6,ask
1357077343469254,13.2892,0.1,bid
1357077343516662,13.32085,0.1,bid
1357077343552475,13.32085,0.1,bid
1357077343591378,13.32085,0.1,bid
1357077343637435,13.34085,0.1,bid
1357077343687206,13.34085,0.1,bid
1357077343761059,13.35,13.7627353,bid
1357077346084917,13.28609,0.01,ask
1357077352726364,13.31684,0.1,ask
1357077352985748,13.31684,0.1,ask
1357077356675793,13.29688,0.01,ask
1357077358403075,13.3408,1.4362705,bid
1357077414989750,13.3408,1.4362705,bid
1357077422460652,13.3408,39.12295534,bid
1357077422542996,13.34081,0.1,bid
1357077422591090,13.34081,0.1,bid
1357077529967872,13.35,1.65092282,bid
1357077530016247,13.35,5.0,bid
1357077623157567,13.35079,0.06513806,bid
1357077631249894,13.35089,0.1,bid
1357077631640189,13.35131,0.42174072,bid
1357077631696678,13.35221,0.07911767,bid
1357077631770698,13.35276,0.33,bid
1357077632290211,13.35896,0.03483,bid
1357077632355124,13.36092,0.1,bid
1357077632450274,13.36389,0.10568603,bid
1357077632514286,13.36873,0.07139363,bid
1357077632570183,13.37032,0.0835084,bid
1357077632735041,13.37084,0.07431,bid
1357077632785416,13.37088,0.1,bid
1357077632837671,13.37276,0.33,bid
1357077632933940,13.3745,17.20003555,bid
1357077666704086,13.37449,0.33739998,bid
1357077666780408,13.3745,0.66260002,bid
1357077669772005,13.3508,0.01,ask
1357077683800536,13.35081,17.59974946,ask
1357077683856145,13.3508,0.92486194,ask
1357077683902924,13.35001,36.87597537,ask
1357077683944848,13.35,0.07613,ask
1357077684003920,13.3168,0.1,ask
1357077684416012,13.3168,0.1,ask
1357077684469903,13.29687,0.1,ask
1357077684813796,13.29687,0.1,ask
1357077684953796,13.29687,0.1,ask
1357077686078751,13.26628,59.9227,ask
1357077686323888,13.26528,0.1,ask
1357077686362497,13.26217,0.1,ask
1357077686784401,13.26217,0.1,ask
1357077686832966,13.26217,0.1,ask
1357077687115462,13.2615,17.96259849,ask
1357077687455079,13.2555,265.73798474,ask
1357077706795899,13.37348,0.07005133,bid
1357077706990753,13.37348,4.59638553,bid
1357077710431392,13.25552,0.01,ask
1357077797086812,13.35573,11.4998,bid
1357077797809671,13.25553,0.01,ask
1357077805757540,13.25551,0.01,ask
1357077806881442,13.37143,14.50064169,bid
1357077806981983,13.37144,3.42750814,bid
1357077807172776,13.3735,16.25515877,bid
1357077812563561,13.35573,0.01,ask
1357077898948354,13.35574,2.88770003,ask
1357077962908404,13.37223,5.37490306,bid
1357077963790130,13.35574,0.01,ask
1357077987043033,13.35574,2.0,ask
1357077992738654,13.3745,19.7487623,bid
1357077993589694,13.35574,0.01,ask
1357078000598152,13.3745,7.4769,bid
1357078001994702,13.35574,0.01,ask
1357078077851038,13.35574,6.8456976,ask
1357078078873703,13.25651,0.01,ask
1357078090636787,13.35474,21.5497337,bid
1357078091467392,13.25651,0.01,ask
1357078264577189,13.35474,11.4923254,bid
1357078268215890,13.25651,0.01,ask
1357078582023834,13.25651,75.4347,ask
1357078595808172,13.25651,0.5653,ask
1357078618782949,13.35474,0.1614,bid
1357078619489293,13.25651,0.01,ask
1357078992663229,13.25551,0.01,ask
1357079132888332,13.2555,1.67482065,ask
1357079279462886,13.3,5.0376,ask
1357079284156344,13.25551,0.01,ask
1357079335544920,13.25551,41.0,ask
1357079470610309,13.3,0.01,ask
1357079479666638,13.29999,0.01,bid
1357079500501593,13.29998,0.2,bid
1357079509519410,13.29997,0.01,ask
1357079515032932,13.29996,28.758639,bid
1357079549064592,13.2555,0.012,ask
1357079555633766,13.29995,10.7749325,bid
1357079561101894,13.29994,0.01,ask
1357079618610742,13.25551,0.01,ask
1357079631722289,13.3,0.01,ask
1357079637154350,13.25551,0.01,ask
1357079639835311,13.3,0.01,ask
1357079644264683,13.25551,0.01,ask
1357079659471032,13.34999,0.01,bid
1357079659728712,13.34999,0.01,bid
1357079659963006,13.25551,0.01,ask
1357079700699483,13.29999,0.01,ask
1357079717341868,13.2999,0.01,ask
1357079740369882,13.2998,0.01,ask
1357079749958110,13.2998,0.01,ask
1357079752617810,13.35,7.465,bid
1357079780638917,13.35,0.01,ask
1357079817284870,13.35,0.01,ask
1357079841631837,13.35573,4.0944491,bid
1357079895805270,13.35,8.695,ask
1357079897316942,13.25651,0.01,ask
1357079902364287,13.35,12.22606816,bid
1357079903881993,13.25651,0.01,ask
1357080014493584,13.25551,0.01,ask
1357080028381830,13.31999,7.1832412,bid
1357080028960080,13.25551,0.01,ask
1357080031265828,13.31999,2.26073851,bid
1357080034428824,13.25551,0.01,ask
1357080041276918,13.25551,0.01,ask
1357080109867385,13.3,18.3066,ask
1357080114796743,13.25551,0.01,ask
1357080300680212,13.31999,0.15015,bid
1357080505639554,13.31999,29.08745732,bid
1357080505723312,13.32,0.01,bid
1357080604515830,13.35001,0.01,bid
1357080604568200,13.355,0.01,bid
1357080604627947,13.3555,1.45232897,bid
1357080604685193,13.35574,17.92837103,bid
1357080634629224,13.35574,2.412,bid
1357080654877165,13.35,0.01558951,ask
1357080655038991,13.27,0.00441049,ask
1357080767841162,13.27,0.99558951,ask
1357080767938817,13.2615,19.00441049,ask
1357080782195376,13.35574,4.1181,bid
1357081013529720,13.35549,1.4423406,bid
1357081039410526,13.35549,2.1635109,bid
1357081239087929,13.2615,8.37361158,ask
1357081239161647,13.26,1.62638842,ask
1357081372756789,13.35449,60.0012,bid
1357081374472809,13.3545,39.9988,ask
1357081487625421,13.35449,20.0029,bid
1357081487684713,13.35549,14.58088586,bid
1357081487744266,13.35574,1.47467864,bid
1357081963056193,13.35474,2.1635109,bid
1357082431328669,13.35474,7.0,bid
1357082586470710,13.35474,7.0674548,bid
1357082744411588,13.35,0.05,bid
1357082744575594,13.35474,17.9792373,bid
1357083164932332,13.29052,0.02,ask
1357083164969119,13.26,0.42,ask
1357083209916673,13.35574,1.4423406,bid
1357083226160341,13.35574,10.8175444,bid
1357083461859445,13.31324,0.02,ask
1357083536905854,13.31324,1.98,bid
1357083536956984,13.35574,5.2316929,bid
1357083616628493,13.30412,0.25386683,ask
1357083647664172,13.35574,2.24550898,bid
1357083730200802,13.30412,2.6204,ask
1357083864049181,13.35574,50.3154,bid
1357083880286903,13.35574,12.2406647,bid
1357084173450673,13.35573,0.43508635,bid
1357084173511205,13.35574,2.08505555,bid
1357084174409721,13.30413,0.01,ask
1357084203722899,13.35574,1.4400782,bid
1357084204428076,13.30413,0.01,ask
1357084246015682,13.35574,32.4017595,bid
1357084247013022,13.30413,0.01,ask
1357084361607428,13.35574,2.8801564,bid
1357084362439404,13.30413,0.01,ask
1357084710304341,13.35574,5.0402737,bid
1357084711193969,13.30413,0.01,ask
